03/04/05,null,null,null,null,4.842,-1.2422,2828955,13861130,37.0249,2.8214,复权
03/05/05,null,null,null,null,null,null,null,null,null,null,复权
03/06/05,null,null,null,null,null,null,null,null,null,null,复权
03/07/05,null,null,null,null,4.75,-1.8868,4125442,19970360,36.3263,2.7682,复权
03/08/05,null,null,null,null,4.834,1.7628,5930496,28709800,36.9666,2.817,复权
03/09/05,null,null,null,null,4.788,-0.9449,5662953,27405670,36.6173,2.7904,复权
03/10/05,null,null,null,null,4.689,-2.0668,5348977,25487680,35.8605,2.7327,复权
03/11/05,null,null,null,null,4.659,-0.6494,4714464,22164100,35.6277,2.7149,复权
03/12/05,null,null,null,null,null,null,null,null,null,null,复权
03/13/05,null,null,null,null,null,null,null,null,null,null,复权
03/14/05,null,null,null,null,4.629,-0.6536,4801349,22469620,35.3948,2.6972,复权
03/15/05,null,null,null,null,4.56,-1.4803,5632822,26068270,34.8709,2.6573,复权
03/16/05,null,null,null,null,4.514,-1.0017,4161210,19019880,34.5216,2.6306,复权
03/17/05,null,null,null,null,4.545,0.6745,3737410,17202350,34.7545,2.6484,复权
03/18/05,null,null,null,null,4.514,-0.67,4174330,19121020,34.5216,2.6306,复权
03/19/05,null,null,null,null,null,null,null,null,null,null,复权
03/20/05,null,null,null,null,null,null,null,null,null,null,复权
03/21/05,null,null,null,null,4.522,0.1686,2393342,10936010,34.5798,2.6351,复权
03/22/05,null,null,null,null,4.217,-6.734,6807072,29748210,32.2512,2.4576,复权
03/23/05,null,null,null,null,4.08,-3.2491,7755639,32514010,31.2033,2.3778,复权
03/24/05,null,null,null,null,4.111,0.7463,6904066,28537970,31.4362,2.3955,复权
03/25/05,null,null,null,null,4.111,0,3313564,13743520,31.4362,2.3955,复权
03/26/05,null,null,null,null,null,null,null,null,null,null,复权
03/27/05,null,null,null,null,null,null,null,null,null,null,复权
03/28/05,null,null,null,null,4.035,-1.8519,3568559,14545220,30.854,2.3512,复权
03/29/05,null,null,null,null,4.035,0,2502252,10245730,30.854,2.3512,复权
03/30/05,null,null,null,null,3.883,-3.7736,5503772,21780400,29.6897,2.2624,复权
03/31/05,null,null,null,null,3.966,2.1569,4431073,17553910,30.5096,2.0734,复权
04/01/05,null,null,null,null,4.263,7.4856,9106052,38230000,32.7934,2.2286,复权
04/02/05,null,null,null,null,null,null,null,null,null,null,复权
04/03/05,null,null,null,null,null,null,null,null,null,null,复权
04/04/05,null,null,null,null,4.126,-3.2143,6979673,29392990,31.7393,2.157,复权
04/05/05,null,null,null,null,4.179,1.2915,5863385,24840490,32.1492,2.1849,复权
04/06/05,null,null,null,null,4.271,2.1858,6870744,29248050,32.852,2.2326,复权
04/07/05,null,null,null,null,4.697,9.9822,32554071,152371700,36.1313,2.4555,复权
04/08/05,null,null,null,null,5.169,10.0486,64631321,320033500,39.762,2.7022,复权
04/09/05,null,null,null,null,null,null,null,null,null,null,复权
04/10/05,null,null,null,null,null,null,null,null,null,null,复权
04/11/05,null,null,null,null,5.283,2.2091,72416631,390768300,40.6404,2.7619,复权
04/12/05,null,null,null,null,5.055,-4.3228,37875336,196698200,38.8836,2.6425,复权
04/13/05,null,null,null,null,5.238,3.6145,53364351,284353300,40.289,2.738,复权
04/14/05,null,null,null,null,5.024,-4.0698,26429172,135473600,38.6494,2.6266,复权
04/15/05,null,null,null,null,5.047,0.4545,23923407,121206900,38.825,2.6385,复权
04/16/05,null,null,null,null,null,null,null,null,null,null,复权
04/17/05,null,null,null,null,null,null,null,null,null,null,复权
04/18/05,null,null,null,null,4.895,-3.0166,13259210,65648150,37.6539,2.559,复权
04/19/05,null,null,null,null,5.139,4.9767,24965938,127516900,39.5278,2.6863,复权
04/20/05,null,null,null,null,5.047,-1.7778,17176305,87204370,38.825,2.6385,复权
04/21/05,null,null,null,null,null,null,null,null,null,null,复权
04/22/05,null,null,null,null,4.552,-9.8039,32386918,152338300,35.0187,2.3799,复权
04/23/05,null,null,null,null,null,null,null,null,null,null,复权
04/24/05,null,null,null,null,null,null,null,null,null,null,复权
04/25/05,null,null,null,null,4.408,-3.1773,21372108,92417050,33.906,2.3043,复权
04/26/05,null,null,null,null,4.606,4.4905,18833698,85802180,35.4286,2.4077,复权
04/27/05,null,null,null,null,4.354,-5.4545,14273858,63958180,33.4961,2.2764,复权
04/28/05,null,null,null,null,4.476,2.7972,17242375,77119710,34.4331,2.3401,复权
04/29/05,null,null,null,null,4.72,5.4422,30715555,146846500,36.307,2.4674,复权
04/30/05,null,null,null,null,null,null,null,null,null,null,复权
05/01/05,null,null,null,null,null,null,null,null,null,null,复权
05/02/05,null,null,null,null,null,null,null,null,null,null,复权
05/03/05,null,null,null,null,null,null,null,null,null,null,复权
05/04/05,null,null,null,null,null,null,null,null,null,null,复权
05/05/05,null,null,null,null,null,null,null,null,null,null,复权
05/06/05,null,null,null,null,null,null,null,null,null,null,复权
05/07/05,null,null,null,null,null,null,null,null,null,null,复权
05/08/05,null,null,null,null,null,null,null,null,null,null,复权
05/09/05,null,null,null,null,4.636,-1.7742,12602084,59428490,35.6628,2.4236,复权
05/10/05,null,null,null,null,4.804,3.6125,14093837,67332300,36.9511,2.5112,复权
05/11/05,null,null,null,null,4.712,-1.9017,13892888,66813690,36.2484,2.4634,复权
05/12/05,null,null,null,null,4.712,0,10321542,49387040,36.2484,2.4634,复权
05/13/05,null,null,null,null,4.583,-2.7464,14492579,67292190,35.2529,2.3958,复权
05/14/05,null,null,null,null,null,null,null,null,null,null,复权
05/15/05,null,null,null,null,null,null,null,null,null,null,复权
05/16/05,null,null,null,null,4.492,-1.9934,7080011,32003580,34.5502,2.348,复权
05/17/05,null,null,null,null,4.613,2.7119,7922756,36815800,35.4871,2.4117,复权
05/18/05,null,null,null,null,4.674,1.3201,6766037,31843280,35.9556,2.4435,复权
05/19/05,null,null,null,null,4.72,0.9772,9489228,45054190,36.307,2.4674,复权
05/20/05,null,null,null,null,4.728,0.1613,12845411,61928410,36.3655,2.4714,复权
05/21/05,null,null,null,null,null,null,null,null,null,null,复权
05/22/05,null,null,null,null,null,null,null,null,null,null,复权
05/23/05,null,null,null,null,4.537,-4.0258,10742940,49957550,34.9015,2.3719,复权
05/24/05,null,null,null,null,4.689,3.3557,9091680,42826920,36.0727,2.4515,复权
05/25/05,null,null,null,null,4.697,0.1623,7184801,34222410,36.1313,2.4555,复权
05/26/05,null,null,null,null,4.674,-0.4862,5679682,26903130,35.9556,2.4435,复权
05/27/05,null,null,null,null,4.682,0.1629,7061536,33668510,36.0142,2.4475,复权
05/28/05,null,null,null,null,null,null,null,null,null,null,复权
05/29/05,null,null,null,null,null,null,null,null,null,null,复权
05/30/05,null,null,null,null,4.644,-0.813,7545885,35028500,35.7214,2.4276,复权
05/31/05,null,null,null,null,4.575,-1.4754,7799379,36305940,35.1943,2.3918,复权
06/01/05,null,null,null,null,4.53,-0.9983,5016834,23047620,34.843,2.3679,复权
06/02/05,null,null,null,null,4.4,-2.8571,10239416,45884840,33.8475,2.3003,复权
06/03/05,null,null,null,null,4.438,0.8651,8638136,38920540,34.1403,2.3202,复权
06/04/05,null,null,null,null,null,null,null,null,null,null,复权
06/05/05,null,null,null,null,null,null,null,null,null,null,复权
06/06/05,null,null,null,null,4.522,1.8868,6450189,29060150,34.7844,2.3639,复权
06/07/05,null,null,null,null,4.522,0,9055602,41759290,34.7844,2.3639,复权
06/08/05,null,null,null,null,4.941,9.2593,28615103,138782500,38.0052,2.5828,复权
06/09/05,null,null,null,null,4.933,-0.1541,27652362,138010400,37.9467,2.5789,复权
06/10/05,null,null,null,null,5.009,1.5432,33420859,171604800,38.5322,2.6187,复权
06/11/05,null,null,null,null,null,null,null,null,null,null,复权
06/12/05,null,null,null,null,null,null,null,null,null,null,复权
06/13/05,null,null,null,null,4.948,-1.2158,17892580,89578750,38.0638,2.5868,复权
06/14/05,null,null,null,null,4.865,-1.6923,13472319,67648830,37.4196,2.543,复权
06/15/05,null,null,null,null,4.735,-2.6604,9442170,45629280,36.4241,2.4754,复权
06/16/05,null,null,null,null,4.849,2.4116,8703969,42332450,37.3025,2.5351,复权
06/17/05,null,null,null,null,null,null,null,null,null,null,复权
06/18/05,null,null,null,null,null,null,null,null,null,null,复权
06/19/05,null,null,null,null,null,null,null,null,null,null,复权
06/20/05,null,null,null,null,4.865,0.314,19824848,96519910,37.4196,2.543,复权
06/21/05,null,null,null,null,4.865,0,12336411,61052700,37.4196,2.543,复权
06/22/05,null,null,null,null,4.933,1.4085,11396772,56644400,37.9467,2.5789,复权
06/23/05,null,null,null,null,4.743,-3.858,14943399,72681120,36.4827,2.4794,复权
06/24/05,null,null,null,null,4.788,0.9631,6858996,32967770,36.834,2.5032,复权
06/25/05,null,null,null,null,null,null,null,null,null,null,复权
06/26/05,null,null,null,null,null,null,null,null,null,null,复权
06/27/05,null,null,null,null,4.887,2.0668,14649643,72527180,37.5953,2.555,复权
06/28/05,null,null,null,null,4.758,-2.648,9358717,45167270,36.5998,2.4873,复权
06/29/05,null,null,null,null,4.735,-0.48,4118816,19801240,36.4241,2.4754,复权
06/30/05,null,null,null,null,4.514,-4.6624,14437262,66944070,36.9099,2.3342,复权
07/01/05,null,null,null,null,4.408,-2.3609,9897473,44347470,36.0385,2.2791,复权
07/02/05,null,null,null,null,null,null,null,null,null,null,复权
07/03/05,null,null,null,null,null,null,null,null,null,null,复权
07/04/05,null,null,null,null,4.446,0.8636,7239328,31891340,36.3497,2.2988,复权
07/05/05,null,null,null,null,4.385,-1.3699,3581336,15924870,35.8518,2.2673,复权
07/06/05,null,null,null,null,4.316,-1.5625,5474118,24070200,35.2916,2.2319,复权
07/07/05,null,null,null,null,4.309,-0.1764,3531733,15400990,35.2293,2.2279,复权
07/08/05,null,null,null,null,4.157,-3.5336,8796529,37220060,33.9845,2.1492,复权
07/09/05,null,null,null,null,null,null,null,null,null,null,复权
07/10/05,null,null,null,null,null,null,null,null,null,null,复权
07/11/05,null,null,null,null,4.179,0.5495,5741489,24514710,34.1712,2.161,复权
07/12/05,null,null,null,null,4.423,5.8288,10517244,46324740,36.163,2.287,复权
07/13/05,null,null,null,null,4.362,-1.3769,5470049,24175370,35.665,2.2555,复权
07/14/05,null,null,null,null,4.385,0.5236,4426863,19648390,35.8518,2.2673,复权
07/15/05,null,null,null,null,4.309,-1.7361,4140780,18141570,35.2293,2.2279,复权
07/16/05,null,null,null,null,null,null,null,null,null,null,复权
07/17/05,null,null,null,null,null,null,null,null,null,null,复权
07/18/05,null,null,null,null,4.301,-0.1767,5767575,24948190,35.1671,2.224,复权
07/19/05,null,null,null,null,4.354,1.2389,6688499,29200090,35.6028,2.2516,复权
07/20/05,null,null,null,null,4.408,1.2238,7242736,32182960,36.0385,2.2791,复权
07/21/05,null,null,null,null,4.4,-0.1727,3391655,14990910,35.9762,2.2752,复权
07/22/05,null,null,null,null,4.53,2.9412,16398429,75059460,37.0344,2.3421,复权
07/23/05,null,null,null,null,null,null,null,null,null,null,复权
07/24/05,null,null,null,null,null,null,null,null,null,null,复权
07/25/05,null,null,null,null,4.522,-0.1681,7122882,32591550,36.9721,2.3382,复权
07/26/05,null,null,null,null,4.575,1.1785,11183250,51893040,37.4078,2.3657,复权
07/27/05,null,null,null,null,4.621,0.9983,9473877,43727080,37.7813,2.3893,复权
07/28/05,null,null,null,null,4.583,-0.8237,12378687,57827640,37.4701,2.3697,复权
07/29/05,null,null,null,null,4.514,-1.495,7861403,35946540,36.9099,2.3342,复权
07/30/05,null,null,null,null,null,null,null,null,null,null,复权
07/31/05,null,null,null,null,null,null,null,null,null,null,复权
08/01/05,null,null,null,null,4.514,0,6931972,31453230,36.9099,2.3342,复权
08/02/05,null,null,null,null,4.583,1.5177,8148798,37227920,37.4701,2.3697,复权
08/03/05,null,null,null,null,4.644,1.3289,20206100,96121490,37.968,2.4011,复权
08/04/05,null,null,null,null,4.598,-0.9836,8899849,41579880,37.5946,2.3775,复权
08/05/05,null,null,null,null,4.735,2.9801,19395073,92365300,38.7149,2.4484,复权
08/06/05,null,null,null,null,null,null,null,null,null,null,复权
08/07/05,null,null,null,null,null,null,null,null,null,null,复权
08/08/05,null,null,null,null,4.75,0.3215,12617059,60519930,38.8394,2.4563,复权
08/09/05,null,null,null,null,4.773,0.4808,10992982,52556260,39.0261,2.4681,复权
08/10/05,null,null,null,null,4.796,0.4785,15013952,72491370,39.2129,2.4799,复权
08/11/05,null,null,null,null,4.925,2.6984,29291644,144217000,40.271,2.5468,复权
08/12/05,null,null,null,null,4.72,-4.1731,21914733,106591900,38.5904,2.4405,复权
08/13/05,null,null,null,null,null,null,null,null,null,null,复权
08/14/05,null,null,null,null,null,null,null,null,null,null,复权
08/15/05,null,null,null,null,4.796,1.6129,12698630,60947050,39.2129,2.4799,复权
08/16/05,null,null,null,null,4.682,-2.381,14416093,68620080,38.2792,2.4208,复权
08/17/05,null,null,null,null,4.712,0.6504,13587471,63761690,38.5282,2.4366,复权
08/18/05,null,null,null,null,4.583,-2.7464,17501818,82577590,37.4701,2.3697,复权
08/19/05,null,null,null,null,4.545,-0.8306,10165710,46883460,37.1589,2.35,复权
08/20/05,null,null,null,null,null,null,null,null,null,null,复权
08/21/05,null,null,null,null,null,null,null,null,null,null,复权
08/22/05,null,null,null,null,4.598,1.1725,6056413,28052130,37.5946,2.3775,复权
08/23/05,null,null,null,null,4.56,-0.8278,8596537,39431020,37.2833,2.3578,复权
08/24/05,null,null,null,null,4.59,0.6678,6455254,29951550,37.5323,2.3736,复权
08/25/05,null,null,null,null,4.575,-0.3317,5613266,25921650,37.4078,2.3657,复权
08/26/05,null,null,null,null,4.682,2.3295,12892478,60867170,38.2792,2.4208,复权
08/27/05,null,null,null,null,null,null,null,null,null,null,复权
08/28/05,null,null,null,null,null,null,null,null,null,null,复权
08/29/05,null,null,null,null,4.629,-1.1382,9988477,47182210,37.8435,2.3933,复权
08/30/05,null,null,null,null,4.667,0.8224,11492601,54477340,38.1547,2.413,复权
08/31/05,null,null,null,null,4.743,1.6313,13118582,62215120,38.7772,2.4523,复权
09/01/05,null,null,null,null,4.788,0.9631,19871731,95897510,39.1506,2.4759,复权
09/02/05,null,null,null,null,4.766,-0.4769,17255078,83999300,38.9639,2.4641,复权
09/03/05,null,null,null,null,null,null,null,null,null,null,复权
09/04/05,null,null,null,null,null,null,null,null,null,null,复权
09/05/05,null,null,null,null,4.804,0.7987,10137417,48765980,39.2751,2.4838,复权
09/06/05,null,null,null,null,4.682,-2.5357,11762361,56412000,38.2792,2.4208,复权
09/07/05,null,null,null,null,4.728,0.9756,10951053,51833630,38.6527,2.4444,复权
09/08/05,null,null,null,null,4.811,1.7713,23394292,113567500,39.3374,2.4877,复权
09/09/05,null,null,null,null,4.758,-1.1076,12885107,62725710,38.9017,2.4602,复权
09/10/05,null,null,null,null,null,null,null,null,null,null,复权
09/11/05,null,null,null,null,null,null,null,null,null,null,复权
09/12/05,null,null,null,null,4.75,-0.16,6444578,30873740,38.8394,2.4563,复权
09/13/05,null,null,null,null,4.819,1.4423,10676151,51399300,39.3996,2.4917,复权
09/14/05,null,null,null,null,4.857,0.7899,17475099,85405430,39.7108,2.5114,复权
09/15/05,null,null,null,null,4.781,-1.5674,10754899,52137580,39.0884,2.472,复权
09/16/05,null,null,null,null,4.796,0.3185,9466075,45986920,39.2129,2.4799,复权
09/17/05,null,null,null,null,null,null,null,null,null,null,复权
09/18/05,null,null,null,null,null,null,null,null,null,null,复权
09/19/05,null,null,null,null,4.781,-0.3175,9036791,43485940,39.0884,2.472,复权
09/20/05,null,null,null,null,4.674,-2.2293,13735704,65257980,38.217,2.4169,复权
09/21/05,null,null,null,null,4.59,-1.7915,10868501,50898030,37.5323,2.3736,复权
09/22/05,null,null,null,null,4.492,-2.1559,12205960,55674720,36.7232,2.3224,复权
09/23/05,null,null,null,null,4.453,-0.8475,6124431,27713330,36.4119,2.3027,复权
09/24/05,null,null,null,null,null,null,null,null,null,null,复权
09/25/05,null,null,null,null,null,null,null,null,null,null,复权
09/26/05,null,null,null,null,4.522,1.5385,5330159,24081490,36.9721,2.3382,复权
09/27/05,null,null,null,null,4.385,-3.0303,6540721,29231820,35.8518,2.2673,复权
09/28/05,null,null,null,null,null,null,null,null,null,null,复权
09/29/05,null,null,null,null,null,null,null,null,null,null,复权
09/30/05,null,null,null,null,null,null,null,null,null,null,复权
10/01/05,null,null,null,null,null,null,null,null,null,null,复权
10/02/05,null,null,null,null,null,null,null,null,null,null,复权
10/03/05,null,null,null,null,null,null,null,null,null,null,复权
10/04/05,null,null,null,null,null,null,null,null,null,null,复权
10/05/05,null,null,null,null,null,null,null,null,null,null,复权
10/06/05,null,null,null,null,null,null,null,null,null,null,复权
10/07/05,null,null,null,null,null,null,null,null,null,null,复权
10/08/05,null,null,null,null,null,null,null,null,null,null,复权
10/09/05,null,null,null,null,null,null,null,null,null,null,复权
10/10/05,null,null,null,null,null,null,null,null,null,null,复权
10/11/05,null,null,null,null,null,null,null,null,null,null,复权
10/12/05,null,null,null,null,null,null,null,null,null,null,复权
10/13/05,null,null,null,null,null,null,null,null,null,null,复权
10/14/05,null,null,null,null,null,null,null,null,null,null,复权
10/15/05,null,null,null,null,null,null,null,null,null,null,复权
10/16/05,null,null,null,null,null,null,null,null,null,null,复权
10/17/05,null,null,null,null,null,null,null,null,null,null,复权
10/18/05,null,null,null,null,null,null,null,null,null,null,复权
10/19/05,null,null,null,null,null,null,null,null,null,null,复权
10/20/05,null,null,null,null,null,null,null,null,null,null,复权
10/21/05,null,null,null,null,4.826,10.0694,23018171,111927900,35.4488,2.4345,复权
10/22/05,null,null,null,null,null,null,null,null,null,null,复权
10/23/05,null,null,null,null,null,null,null,null,null,null,复权
10/24/05,null,null,null,null,4.758,-1.4196,49227022,241903600,34.9456,2.3999,复权
10/25/05,null,null,null,null,4.629,-2.72,22694498,106832100,33.995,2.3347,复权
10/26/05,null,null,null,null,4.507,-2.6316,17515371,80724260,33.1004,2.2732,复权
10/27/05,null,null,null,null,4.438,-1.5203,13017662,58863840,32.5972,2.2387,复权
10/28/05,null,null,null,null,4.248,-4.2882,13276123,58016420,31.1994,2.1427,复权
10/29/05,null,null,null,null,null,null,null,null,null,null,复权
10/30/05,null,null,null,null,null,null,null,null,null,null,复权
10/31/05,null,null,null,null,4.347,2.3297,11823543,51856160,31.9263,2.1926,复权
11/01/05,null,null,null,null,4.339,-0.1751,5813751,25340330,31.8703,2.1887,复权
11/02/05,null,null,null,null,4.385,1.0526,5770300,25518060,32.2058,2.2118,复权
11/03/05,null,null,null,null,4.316,-1.5625,5570729,24301800,31.7026,2.1772,复权
11/04/05,null,null,null,null,4.339,0.5291,4065382,17654140,31.8703,2.1887,复权
11/05/05,null,null,null,null,null,null,null,null,null,null,复权
11/06/05,null,null,null,null,null,null,null,null,null,null,复权
11/07/05,null,null,null,null,4.354,0.3509,4060464,17758070,31.9822,2.1964,复权
11/08/05,null,null,null,null,4.385,0.6993,4263104,18778330,32.2058,2.2118,复权
11/09/05,null,null,null,null,4.347,-0.8681,3485888,15312470,31.9263,2.1926,复权
11/10/05,null,null,null,null,4.225,-2.8021,5679926,24437880,31.0316,2.1311,复权
11/11/05,null,null,null,null,4.217,-0.1802,3411018,14597960,30.9757,2.1273,复权
11/12/05,null,null,null,null,null,null,null,null,null,null,复权
11/13/05,null,null,null,null,null,null,null,null,null,null,复权
11/14/05,null,null,null,null,4.263,1.083,2182279,9389449,31.3112,2.1503,复权
11/15/05,null,null,null,null,4.271,0.1786,3622676,15686220,31.3671,2.1542,复权
11/16/05,null,null,null,null,4.309,0.8913,3060691,13207850,31.6467,2.1734,复权
11/17/05,null,null,null,null,4.324,0.3534,4393351,19175940,31.7585,2.1811,复权
11/18/05,null,null,null,null,4.4,1.7606,9827770,43453650,32.3176,2.2195,复权
11/19/05,null,null,null,null,null,null,null,null,null,null,复权
11/20/05,null,null,null,null,null,null,null,null,null,null,复权
11/21/05,null,null,null,null,4.37,-0.692,4479982,19781880,32.094,2.2041,复权
11/22/05,null,null,null,null,4.263,-2.439,3886765,16881700,31.3112,2.1503,复权
11/23/05,null,null,null,null,4.309,1.0714,3016593,13092400,31.6467,2.1734,复权
11/24/05,null,null,null,null,4.339,0.7067,4563710,20055160,31.8703,2.1887,复权
11/25/05,null,null,null,null,4.476,3.1579,17889632,80344040,32.8768,2.2579,复权
11/26/05,null,null,null,null,null,null,null,null,null,null,复权
11/27/05,null,null,null,null,null,null,null,null,null,null,复权
11/28/05,null,null,null,null,4.408,-1.5306,6053395,27068350,32.3736,2.2233,复权
11/29/05,null,null,null,null,4.4,-0.1727,4115497,18330400,32.3176,2.2195,复权
11/30/05,null,null,null,null,4.446,1.0381,4743137,21214090,32.6531,2.2425,复权
12/01/05,null,null,null,null,4.415,-0.6849,3431175,15323980,32.4295,2.2271,复权
12/02/05,null,null,null,null,4.438,0.5172,5620850,25178660,32.5972,2.2387,复权
12/03/05,null,null,null,null,null,null,null,null,null,null,复权
12/04/05,null,null,null,null,null,null,null,null,null,null,复权
12/05/05,null,null,null,null,4.278,-3.6021,5803352,25507540,31.423,2.158,复权
12/06/05,null,null,null,null,4.385,2.4911,6474766,28708750,32.2058,2.2118,复权
12/07/05,null,null,null,null,4.423,0.8681,5312072,23680630,32.4854,2.231,复权
12/08/05,null,null,null,null,4.423,0,4553156,20417880,32.4854,2.231,复权
12/09/05,null,null,null,null,4.476,1.2048,9714715,43866340,32.8768,2.2579,复权
12/10/05,null,null,null,null,null,null,null,null,null,null,复权
12/11/05,null,null,null,null,null,null,null,null,null,null,复权
12/12/05,null,null,null,null,4.492,0.3401,8373520,38175550,32.9886,2.2655,复权
12/13/05,null,null,null,null,4.492,0,4782630,21586530,32.9886,2.2655,复权
12/14/05,null,null,null,null,4.621,2.8814,18824399,87156670,33.9391,2.3308,复权
12/15/05,null,null,null,null,4.568,-1.1532,16993963,78839110,33.5477,2.3039,复权
12/16/05,null,null,null,null,4.575,0.1667,7397941,34144710,33.6036,2.3078,复权
12/17/05,null,null,null,null,null,null,null,null,null,null,复权
12/18/05,null,null,null,null,null,null,null,null,null,null,复权
12/19/05,null,null,null,null,4.56,-0.3328,5330905,24564080,33.4918,2.3001,复权
12/20/05,null,null,null,null,4.636,1.6694,12196066,56894510,34.0509,2.3385,复权
12/21/05,null,null,null,null,4.613,-0.4926,14599395,68925350,33.8832,2.327,复权
12/22/05,null,null,null,null,4.613,0,6306281,29346610,33.8832,2.327,复权
12/23/05,null,null,null,null,4.667,1.1551,9501786,44653240,34.2746,2.3539,复权
12/24/05,null,null,null,null,null,null,null,null,null,null,复权
12/25/05,null,null,null,null,null,null,null,null,null,null,复权
12/26/05,null,null,null,null,4.743,1.6313,20634644,98606080,34.8337,2.3923,复权
12/27/05,null,null,null,null,4.72,-0.4815,7271371,34568300,34.666,2.3807,复权
12/28/05,null,null,null,null,4.697,-0.4839,6331971,29975440,34.4982,2.3692,复权
12/29/05,null,null,null,null,4.735,0.8104,10347724,49418040,34.7778,2.3884,复权
12/30/05,null,null,null,null,4.674,-1.2862,7330608,34766190,41.3367,2.3284,复权
